checkpoint_step,epsilon_max,b_noise,epsilon_max_stderr,b_noise_stderr
100,0.1856320460568184,94.32108023659319,0.01124627296824187,16.08790598076871
500,0.22183037490914995,198.4943080857889,0.037098527045988004,74.68398789414317
